-5.139187711,0.109750303,0.123048846
-5.096304938,0.106338839,0.12503629
-5.052908195,0.103548917,0.126202964
-5.009511452,0.101110255,0.127244939
-4.966114709,0.098898774,0.128202409
-4.922717966,0.096850574,0.129096653
-4.879321223,0.094927583,0.129570792
-4.83592448,0.093104935,0.129539698
-4.792527737,0.09136532,0.129508604
-4.749130994,0.08968932,0.12947751
-5.183098424,0.117105988,0.117105992
-4.705734251,0.088055706,0.129446417
-4.228370078,0.071096577,0.129104385
-3.751005905,0.055949757,0.128762352
-3.273641732,0.042615247,0.12842032
-2.796277558,0.031020769,0.128078288
-2.318913385,0.021160713,0.127736256
-1.841549212,0.013169106,0.127394224
-1.364185039,0.007094302,0.127052192
-0.886820866,0.002927808,0.12671016
-0.409456693,0.000606336,0.126368128
0.067907481,0.00025619,0.126026096
0.545271654,0.016517843,0.125684064
1.022635827,0.058099113,0.125342032
1.5,0.125,0.125
1.06603257,0.063134747,0.125310938
1.109429313,0.068379633,0.125279844
1.152826056,0.073833773,0.125248751
1.196222799,0.079497166,0.125217657
1.239619542,0.085369812,0.125186563
1.283016285,0.09145171,0.125155469
1.326413028,0.097742862,0.125124375
1.369809771,0.104243267,0.125093281
1.413206514,0.110952925,0.125062188
1.456457597,0.117848263,0.125031198
