-5.129448425,0.108884255,0.123590767
-5.076824419,0.105030404,0.126058383
-5.023687416,0.101877614,0.128518525
-4.970550413,0.099116515,0.130978668
-4.91741341,0.096609395,0.13343881
-4.864276408,0.094285345,0.135898952
-4.811139405,0.09210212,0.138359094
-4.758002402,0.090027742,0.140819237
-4.704865399,0.088023193,0.143279379
-4.651728397,0.086046143,0.145739521
-5.183098424,0.117105988,0.117105992
-4.598591394,0.084091549,0.148199663
-4.014084364,0.064073095,0.175261228
-3.429577333,0.046771781,0.202322792
-2.845070303,0.032187609,0.229384356
-2.260563273,0.020320577,0.256445921
-1.676056242,0.011170687,0.283507485
-1.091549212,0.004673417,0.310569049
-0.507042182,0.000963663,0.337630614
0.077464849,0.000333378,0.364692178
0.661971879,0.02434482,0.391753743
1.246478909,0.086317204,0.418815307
1.830985939,0.207746485,0.445876871
2.41549297,0.353873242,0.472938436
3,0.5,0.5
2.468629972,0.367157493,0.475398578
2.521766975,0.380441744,0.47785872
2.574903978,0.393725994,0.480318862
2.628040981,0.407010245,0.482779004
2.681177983,0.420294496,0.485239147
2.734314986,0.433578747,0.487699289
2.787451989,0.446862997,0.490159431
2.840588992,0.460147248,0.492619573
2.893725994,0.473431499,0.495079716
2.946568311,0.486642078,0.497526214
