-5.192860855,0.115329493,0.148139437
-5.14963261,0.110677995,0.150399064
-5.105885027,0.106997872,0.151022216
-5.062137444,0.104076753,0.150904922
-5.018389861,0.101525328,0.150732222
-4.974642278,0.099206093,0.150559523
-4.930894695,0.097051402,0.150386823
-4.887147112,0.095021907,0.150214124
-4.843399529,0.093092269,0.150041424
-4.799651946,0.091245007,0.149868725
-5.237127776,0.128858337,0.128858341
-4.755904363,0.089467441,0.149696025
-4.274680951,0.0717666,0.147796331
-3.793457538,0.056002285,0.145896637
-3.312234126,0.042260252,0.143996943
-2.831010713,0.030538971,0.142097248
-2.3497873,0.02079901,0.140197554
-1.868563888,0.0129932,0.13829786
-1.387340475,0.007069925,0.136398166
-0.906117063,0.002973725,0.134498471
-0.42489365,0.000643842,0.132598777
0.056329762,0.00017628,0.130699083
0.537553175,0.016053523,0.128799389
1.018776587,0.05766143,0.126899694
1.5,0.125,0.125
1.06252417,0.062719867,0.126726995
1.106271753,0.067990955,0.126554295
1.150019336,0.073474693,0.126381596
1.193766919,0.079171081,0.126208896
1.237514502,0.085080119,0.126036197
1.281262085,0.091201807,0.125863497
1.325009668,0.097536146,0.125690798
1.368757251,0.104083134,0.125518098
1.412504834,0.110842773,0.125345399
1.456106792,0.117791499,0.125173274
