-10.27837542,0.439001216,0.492195384
-10.19260988,0.425355356,0.5
-10.10581639,0.414195668,0.5
-10.0190229,0.40444102,0.5
-9.932229418,0.395595096,0.5
-9.845435932,0.387402296,0.5
-9.758642446,0.379710332,0.5
-9.67184896,0.37241974,0.5
-9.585055474,0.365461284,0.5
-9.498261988,0.35875728,0.5
-10.36619685,0.468423952,0.468423968
-9.411468502,0.352222824,0.5
-8.456740156,0.284386308,0.5
-7.50201181,0.223799028,0.5
-6.547283464,0.170460988,0.5
-5.592555118,0.124372184,0.5
-4.637826772,0.085532616,0.5
-3.683098424,0.053942288,0.5
-2.728370078,0.0295075,0.5
-1.773641732,0.01218758,0.5
-0.818913386,0.002487128,0.5
0.135814962,0.00102476,0.5
1.090543308,0.066071372,0.5
2.045271654,0.232396452,0.5
3,0.5,0.5
2.13206514,0.252538988,0.5
2.218858626,0.273518532,0.5
2.305652112,0.295335092,0.5
2.392445598,0.317988664,0.5
2.479239084,0.341479248,0.5
2.56603257,0.365806844,0.5
2.652826056,0.390971448,0.5
2.739619542,0.416973068,0.5
2.826413028,0.4438117,0.5
2.912915194,0.471393052,0.5
